codigo_igac	departamento	municipio	barrio	via	placa	numero_placa	observaciones	latitud	longitud
2661001025000700001	ANTIOQUIA	Envigado	025		00001		Origen: 235	6.173050900998462	-75.58825317772887
2661001025001300025	ANTIOQUIA	Envigado	025		00025		Origen: 236	6.174542322107744	-75.58834351185897
2661001022002100019	ANTIOQUIA	Envigado	022		00019		Origen: 237	6.171265413538588	-75.5873660479121
2661001022002100016	ANTIOQUIA	Envigado	022		00016		Origen: 238	6.1713812077375385	-75.58739528369973
2661001022002100015	ANTIOQUIA	Envigado	022		00015		Origen: 239	6.171394927665579	-75.58747165429168
2661001022002100014	ANTIOQUIA	Envigado	022		00014		Origen: 240	6.171413520963877	-75.58754910838309
2661001022002100013	ANTIOQUIA	Envigado	022		00013		Origen: 241	6.171436039587214	-75.58761643959852
2661001027000200016	ANTIOQUIA	Envigado	027		00016		Origen: 242	6.173278018172913	-75.58389396351583
2661001027000300008	ANTIOQUIA	Envigado	027		00008		Origen: 243	6.172646571786491	-75.58439575625854
2661001021000700038	ANTIOQUIA	Envigado	021		00038		Origen: 244	6.16534680663469	-75.5842818447606
2661001021000700037	ANTIOQUIA	Envigado	021		00037		Origen: 245	6.165291238679062	-75.58428184827565
2661001021000700036	ANTIOQUIA	Envigado	021		00036		Origen: 246	6.165255908202467	-75.58432353472863
2661001021000700035	ANTIOQUIA	Envigado	021		00035		Origen: 247	6.165221316707536	-75.58437869262929
2661001021000700034	ANTIOQUIA	Envigado	021		00034		Origen: 248	6.165185984813619	-75.58443123074966
2661001021000700033	ANTIOQUIA	Envigado	021		00033		Origen: 249	6.165159078890309	-75.58446148594379
2661001021000700030	ANTIOQUIA	Envigado	021		00030		Origen: 250	6.165293180738987	-75.58455208016582
2661001021000700029	ANTIOQUIA	Envigado	021		00029		Origen: 251	6.165344889546944	-75.58450213430656
2661001007000600039	ANTIOQUIA	Envigado	007		00039		Origen: 252	6.155496038102934	-75.60121389410824
2661001007000600038	ANTIOQUIA	Envigado	007		00038		Origen: 253	6.155419302856714	-75.6014102325194
2661001007000600037	ANTIOQUIA	Envigado	007		00037		Origen: 254	6.155319184485834	-75.60134006245637
2661001007000600030	ANTIOQUIA	Envigado	007		00030		Origen: 255	6.1550391681932926	-75.60138549620739
2661001003001200035	ANTIOQUIA	Envigado	003		00035		Origen: 256	6.157516938640925	-75.58145465706448
2661001003001200034	ANTIOQUIA	Envigado	003		00034		Origen: 257	6.157448990372933	-75.58144470898638
2661001021001600025	ANTIOQUIA	Envigado	021		00025		Origen: 258	6.165891147391571	-75.58403842928627
2661001021001600020	ANTIOQUIA	Envigado	021		00020		Origen: 259	6.166137452537733	-75.58390741302738
2661001023002100011	ANTIOQUIA	Envigado	023		00011		Origen: 260	6.170531355336649	-75.59277331007901
2661001023002100006	ANTIOQUIA	Envigado	023		00006		Origen: 261	6.170331081765569	-75.59299937189199
2661001023002100005	ANTIOQUIA	Envigado	023		00005		Origen: 262	6.1702450630017385	-75.59300603634057
2661001023002100004	ANTIOQUIA	Envigado	023		00004		Origen: 263	6.170217206965806	-75.59305673084846
